id,screen_name,lang,followers_count_log,friends_count_log,statuses_count_log,favourites_count_log,listed_count_log
100584415,DugiDM,en,3.109240968588203,2.9410142437055695,4.246424714908744,2.998259338423699,2.6314437690131722
101880165,robertohuertasm,es,2.876217840591642,3.0253058652647704,3.0507663112330423,3.869173027321683,1.8692317197309762
101907425,mark_AzureCAT,en,3.50745106090197,2.534026106056135,2.8444771757456815,1.4313637641589874,2.1583624920952498
102120401,ssasinfo,en,2.582063362911709,0,3.30941722577814,0,1.2304489213782739
102626378,oyara,es,3.044147620878723,3.3176455432211585,4.1144108023978365,2.906335041805091,2.399673721481038
102656638,dantebcn85,es,2.322219294733919,2.582063362911709,2.919601023784111,2.305351369446624,1.0791812460476249
10338582,Guerrerotook,en,3.2345172835126865,2.9057958803678687,3.898396045930009,2.8254261177678233,2.2430380486862944
104552094,techtask,en,3.2605483726369795,2.8739015978644615,3.307923703611882,1.8573324964312685,2.037426497940624
104827002,J0rgeSerran0,es,3.343605508104172,2.806179973983887,4.51469382103857,2.27415784926368,2.305351369446624
105308495,jaumejornet,en,3.2060158767633444,2.775974331129369,3.727866449467489,2.342422680822206,2.12057393120585
105467500,ambynet,es,2.66838591669,2.503790683057181,3.7496590320949,3.1920095926536702,2.2380461031287955
10592182,hgrosado,es,2.7708520116421442,2.88024177589548,4.086324231307385,3.8827521556130797,1.8388490907372552
10598672,jc_quijano,es,2.9872192299080047,2.6766936096248664,4.560229533914398,3.0342272607705505,2.037426497940624
106048037,richardluisd,es,2.593286067020457,2.670245853074124,3.2844307338445193,3.3641756327706194,1.414973347970818
106144676,MicrosoftES,es,4.47111561002987,3.4895366294820955,4.184237029016371,3.531478917042255,2.926342446625655
106357743,DoktorKermit,da,2.9698816437465,3.0565237240791006,4.232208078396316,3.7696726640554923,2.089905111439398
106721645,ruimbarreira,pt,2.2695129442179165,2.77232170672292,2.6242820958356683,2.1335389083702174,1
107142777,tonirecio,es,3.1835545336188615,2.546542663478131,3.681331705969166,3.3207692283386865,2.0681858617461617
107229710,SQLWes,en,2.5538830266438746,2.895422546039408,2.2624510897304293,0.6020599913279624,1.380211241711606
107836879,mauridb,en,3.1604685311190375,2.696356388733332,3.5621738633646483,3.0644579892269186,2.164352855784437
108286674,BernardMarr,en,4.933517657030348,1.6989700043360187,4.292876049308878,2.3201462861110542,3.5599066250361124
1084111308,ch_doig,en,3.40705081480425,3.0670708560453703,3.371437317404101,3.4127964287165433,2.4638929889859074
10915042,sharon000,en,3.6636067081245205,2.832508912706236,3.9691828592322613,3.2979792441593623,2.681241237375587
109731604,petcu40,en,2.296665190261531,0.9542425094393249,1.7993405494535817,0.47712125471966244,1.2041199826559248
110232933,pabloSQL,en,2.1789769472931693,1.9030899869919435,2.305351369446624,0,0.8450980400142568
110380312,plainconcepts,en,3.3432115901797474,3.110589710299249,3.1215598441875008,2.595496221825574,2.3521825181113627
111046933,HenkvanderValk,en,2.4099331233312946,2.0755469613925306,2.3502480183341627,1.8195439355418688,1.3979400086720377
111336187,JJuelke,en,2.5943925503754266,2.7075701760979363,3.2702128548962426,2.143014800254095,1.8129133566428555
1131589321,AmyBRedgate,en,2.545307116465824,2.776701183988411,2.6866362692622934,2.1903316981702914,1.1760912590556813
11501492,SergeyOlontsev,en,2.250420002308894,1.9242792860618816,2.5118833609788744,2.2405492482826,0.9542425094393249
115304519,aboutdotme,en,5.39528269927366,3.0013009330204183,4.441820772289283,3.9150831016512004,3.5456781497920256
1159748330,Infortec_rrhh,es,3.6597260952377915,3.5216610151120733,3.8029788553352617,1.6127838567197355,2.3404441148401185
